HocoNum,TechType,HighSpeed,population,HoldingCompanyName
130903,Other,1,33099,"New Knoxville Telephone Company/GoldStar Communications, LLC"
130904,DSL,0,1544,"New Lisbon Telephone Company, Inc."
130904,FTTH,1,8993,"New Lisbon Telephone Company, Inc."
130904,Other,0,66240,"New Lisbon Telephone Company, Inc."
130905,DOCSIS,0,15133,"New Paris Telephone Company, Inc."
130905,DSL,0,4213,"New Paris Telephone Company, Inc."
130905,FTTH,0,167,"New Paris Telephone Company, Inc."
130905,Other,0,2572,"New Paris Telephone Company, Inc."
130906,DOCSIS,0,9490,"New Ulm Telecom, Inc."
130906,DSL,0,68207,"New Ulm Telecom, Inc."
130906,FTTH,0,3988,"New Ulm Telecom, Inc."
130906,Other,0,51255,"New Ulm Telecom, Inc."
130908,DSL,0,1184,"New Windsor Communications, Inc."
130908,FTTH,0,875,"New Windsor Communications, Inc."
130914,Other,0,12957,NexGenAccess Inc.
130919,DOCSIS,0,1668,Wittenberg Telephone Company
130919,DSL,0,5941,Wittenberg Telephone Company
130919,FTTH,0,9283,Wittenberg Telephone Company
130919,Other,0,47171,Wittenberg Telephone Company
130920,DSL,0,5590,"Nicholville Telephone Company, Inc."
130920,FTTH,1,54546,"Nicholville Telephone Company, Inc."
130921,DOCSIS,0,8484,NITCO Holding Corporation
130921,DSL,0,30254,NITCO Holding Corporation
130921,FTTH,0,5795,NITCO Holding Corporation
130921,Other,0,308139,NITCO Holding Corporation
130925,DOCSIS,0,5946,Nortex Communications
130925,DSL,0,4522,Nortex Communications
130925,FTTH,1,14880,Nortex Communications
130925,Other,0,9108,Nortex Communications
130927,Other,0,179816,North Carolina Wireless
130929,DSL,0,12310,"North Central Telephone Cooperative, Inc."
130929,FTTH,1,55766,"North Central Telephone Cooperative, Inc."
130930,DSL,0,1725,North English Cooperative Telephone Company
130930,FTTH,0,4,North English Cooperative Telephone Company
130937,DSL,0,54252,"Northeast Communications of Wisconsin, Inc."
130937,FTTH,1,13005,"Northeast Communications of Wisconsin, Inc."
130937,Other,0,1587998,"Northeast Communications of Wisconsin, Inc."
130938,DSL,0,5921,Northeast Iowa Telephone Company
130938,FTTH,1,5594,Northeast Iowa Telephone Company
130938,Other,0,16898,Northeast Iowa Telephone Company
130939,FTTH,1,5483,"Northeast Louisiana Telephone Co., Inc."
130940,DSL,0,3672,Northeast Missouri Rural Telephone Company
130940,FTTH,0,12224,Northeast Missouri Rural Telephone Company
130940,Other,0,3267,Northeast Missouri Rural Telephone Company
130941,FTTH,0,17205,Northeast Nebraska Telephone Company
130943,DSL,0,2719,Northern Telephone and Data Corp.
130943,FTTH,1,715,Northern Telephone and Data Corp.
130943,Other,0,18879,Northern Telephone and Data Corp.
130944,DSL,0,77,Northern Telephone Company/Wilderness Valley Telephone Company
130945,DSL,0,2062,"Northern Telephone Cooperative, Inc."
130945,FTTH,0,2426,"Northern Telephone Cooperative, Inc."
130949,DSL,0,221529,North-State Telephone Co. (NC)
130949,FTTH,1,246408,North-State Telephone Co. (NC)
130950,DSL,0,3007,Northwest Communications Cooperative
130950,FTTH,1,5388,Northwest Communications Cooperative
130950,Other,0,1987,Northwest Communications Cooperative
130953,DSL,0,4595,Northwest Telephone Cooperative
130953,FTTH,0,2275,Northwest Telephone Cooperative
130953,Other,0,27354,Northwest Telephone Cooperative
130955,DOCSIS,0,2889,"Nova Cablevision, Inc."
130956,DSL,0,4942,Dunnell Telephone Company
130962,DSL,0,2466,Nucla-Naturita Telephone Company
130962,FTTH,0,139,Nucla-Naturita Telephone Company
130962,Other,0,254,Nucla-Naturita Telephone Company
130963,DSL,0,16,Nunn Telephone Company
130963,FTTH,0,1875,Nunn Telephone Company
130964,DOCSIS,0,2034,"Nushagak Electric & Telephone Cooperative, Inc."
130964,DSL,0,2381,"Nushagak Electric & Telephone Cooperative, Inc."
130967,Other,0,241562,OACYS Technology
130968,Other,1,6397,Odessa Office Equipment
130969,FTTH,1,3688,Ogden Telephone Company
130973,DSL,0,8207,Oklahoma Western Telephone Company
130974,DSL,0,560,"Olin Telephone Company, Inc."
130974,FTTH,1,1377,"Olin Telephone Company, Inc."
130974,Other,0,134,"Olin Telephone Company, Inc."
130976,DSL,0,5392,Oneida County Rural Telephone
130976,FTTH,0,5800,Oneida County Rural Telephone
130977,DSL,0,485,"Oneida Telephone Exchange, Inc."
130977,FTTH,0,1107,"Oneida Telephone Exchange, Inc."
130979,FTTH,0,488,Onslow Cooperative Telephone Association
130982,DSL,0,46089,"Zayo Group, LLC"
130982,FTTH,0,9721,"Zayo Group, LLC"
130983,FTTH,0,1491,Oran Mutual Telephone Company
130986,DOCSIS,0,128072,"May, Bott et al."
130986,DSL,0,186302,"May, Bott et al."
130986,FTTH,1,168456,"May, Bott et al."
130986,Other,0,4540,"May, Bott et al."
130988,DOCSIS,1,76043,"Orlando Telephone Company, Inc."
130988,DSL,1,7677,"Orlando Telephone Company, Inc."
130988,FTTH,1,101190,"Orlando Telephone Company, Inc."
130989,DOCSIS,1,3995,Osage Municipal Utilities
130989,FTTH,1,148,Osage Municipal Utilities
130989,Other,0,1592,Osage Municipal Utilities
130993,DSL,0,57503,Oxford Telephone and Telegraph
131003,DSL,0,567,Palmer Mutual Telephone Company
131003,FTTH,0,196,Palmer Mutual Telephone Company
131005,DSL,0,11768,"Palmetto Rural Telephone Cooperative, Inc."
131005,FTTH,1,61107,"Palmetto Rural Telephone Cooperative, Inc."
131006,FTTH,0,9035,Palo Cooperative Telephone Association
131007,DOCSIS,0,15622,"Panhandle Telephone Cooperative, Inc."
131007,DSL,0,23381,"Panhandle Telephone Cooperative, Inc."
131007,FTTH,1,13205,"Panhandle Telephone Cooperative, Inc."
131007,Other,0,31970,"Panhandle Telephone Cooperative, Inc."
131008,DOCSIS,0,1219,Panora Communications Cooperative
131008,FTTH,1,6141,Panora Communications Cooperative
131008,Other,0,3991,Panora Communications Cooperative
131009,DSL,0,29004,Park Region Mutual Telephone Company
131009,FTTH,0,9911,Park Region Mutual Telephone Company
131009,Other,0,3730,Park Region Mutual Telephone Company
131010,DOCSIS,0,3438,Partner Communications Cooperative
131010,DSL,0,5244,Partner Communications Cooperative
131010,FTTH,1,3415,Partner Communications Cooperative
131011,DSL,0,8733,"PATHWAYZ Communications, Inc."
131011,FTTH,0,170,"PATHWAYZ Communications, Inc."
131011,Other,0,672,"PATHWAYZ Communications, Inc."
131013,DSL,0,3523,Pattersonville Telephone Company (NY)
131014,DSL,0,38951,Paul Bunyan Rural Telephone Cooperative
131014,FTTH,1,65456,Paul Bunyan Rural Telephone Cooperative
131016,Other,0,3809836,"PCC Holdings, Inc."
131017,FTTH,0,3046,"PCI Systems, Inc."
131017,Other,0,422360,"PCI Systems, Inc."
131019,DSL,0,1675,Peace Valley Telephone Company
131021,DSL,0,521,The Peetz Cooperative Telephone Company
131021,Other,0,3616,The Peetz Cooperative Telephone Company
131023,FTTH,1,10700,"Pembroke Telephone Company, Inc."
131024,DSL,0,5751,Pembroke Telephone Cooperative
131025,DOCSIS,0,18413,"Penasco Valley Telephone Cooperative, Inc."
131025,DSL,0,6286,"Penasco Valley Telephone Cooperative, Inc."
131025,FTTH,0,8496,"Penasco Valley Telephone Cooperative, Inc."
131025,Other,0,103495,"Penasco Valley Telephone Cooperative, Inc."
131026,DOCSIS,1,2028900,"Pencor Services, Inc."
131026,DSL,0,27625,"Pencor Services, Inc."
131026,FTTH,1,2021477,"Pencor Services, Inc."
131027,DSL,0,3393,Pennsylvania Telephone Company
131029,FTTH,1,26455,"Peoples Rural Telephone Cooperative Corporation, Inc."
131030,DSL,0,7125,"Peoples Telecommunications, LLC"
131030,FTTH,1,7125,"Peoples Telecommunications, LLC"
131031,DSL,0,42352,"Peoples Telephone Cooperative, Inc./Peoples FiberCom"
131031,FTTH,0,11627,"Peoples Telephone Cooperative, Inc./Peoples FiberCom"
131031,Other,0,71068,"Peoples Telephone Cooperative, Inc./Peoples FiberCom"
131032,DSL,0,11028,"Perry-Spencer Rural Telephone Cooperative, Inc."
131032,FTTH,1,31239,"Perry-Spencer Rural Telephone Cooperative, Inc."
131032,Other,0,29814,"Perry-Spencer Rural Telephone Cooperative, Inc."
131034,DOCSIS,0,5392,Phillips County Telephone Co.
131034,FTTH,1,3249,Phillips County Telephone Co.
131034,Other,0,3917,Phillips County Telephone Co.
131035,DOCSIS,0,895,"Pickwick Cablevision, Inc."
131036,DSL,0,25335,"Piedmont Rural Telephone Cooperative, Inc."
131036,FTTH,0,15702,"Piedmont Rural Telephone Cooperative, Inc."
131037,DSL,0,4474,"Pierce Telecommunications, Inc."
131037,FTTH,0,299,"Pierce Telecommunications, Inc."
131038,DOCSIS,0,5590,Pine Belt Communications Co. Inc.
131038,DSL,0,6429,Pine Belt Communications Co. Inc.
131038,FTTH,0,613,Pine Belt Communications Co. Inc.
131038,Other,0,0,Pine Belt Communications Co. Inc.
131039,DSL,0,13635,Pine Telephone Company
131039,FTTH,0,4945,Pine Telephone Company
131039,Other,0,13635,Pine Telephone Company
131041,FTTH,1,43607,"Pineland Telephone Cooperative, Inc."
131042,DSL,0,3753,Town of Pineville
131042,FTTH,0,3335,Town of Pineville
131043,DOCSIS,0,514,"Pinpoint Holdings, Inc."
131043,DSL,0,8456,"Pinpoint Holdings, Inc."
131043,FTTH,1,15073,"Pinpoint Holdings, Inc."
131043,Other,0,84992,"Pinpoint Holdings, Inc."
131044,DOCSIS,0,15514,"Pioneer Telephone Association, Inc."
131044,DSL,0,15719,"Pioneer Telephone Association, Inc."
131044,FTTH,0,10854,"Pioneer Telephone Association, Inc."
131045,DSL,0,100242,Pioneer Telephone Cooperative (OK)
131045,FTTH,1,19464,Pioneer Telephone Cooperative (OK)
131045,Other,0,108691,Pioneer Telephone Cooperative (OK)
131046,DSL,0,23821,Pioneer Telephone Cooperative (OR)
131046,FTTH,0,2014,Pioneer Telephone Cooperative (OR)
131047,DSL,0,856,Pioneer Telephone Holding Company
131047,FTTH,0,82,Pioneer Telephone Holding Company
131047,Other,0,11,Pioneer Telephone Holding Company
131048,Other,0,3327534,Pixius Communications LLC
131049,FTTH,0,2552,"Plains Cooperative Telephone Association, Inc."
131050,FTTH,1,2104,Plainview Telephone Co. Inc.
131050,Other,0,203,Plainview Telephone Co. Inc.
131051,DOCSIS,1,25515,Plant Telephone Company
131051,DSL,0,23024,Plant Telephone Company
131051,FTTH,0,113,Plant Telephone Company
131052,DSL,0,4157,"Planters Rural Telephone Cooperative, Inc."
131052,FTTH,1,49221,"Planters Rural Telephone Cooperative, Inc."
131055,DSL,0,7447,"Poka Lambro Telephone Cooperative, Inc."
131055,FTTH,0,12106,"Poka Lambro Telephone Cooperative, Inc."
131055,Other,0,4755,"Poka Lambro Telephone Cooperative, Inc."
131056,FTTH,1,17699,Polar Communication Mutual Aid Corporation
131056,Other,0,15404,Polar Communication Mutual Aid Corporation
131057,DSL,0,26372,"Ponderosa Communications, Inc."
131057,FTTH,1,4346,"Ponderosa Communications, Inc."
131057,Other,0,600,"Ponderosa Communications, Inc."
131060,DSL,0,9023,"Postco, Inc."
131060,FTTH,1,15994,"Postco, Inc."
131066,DSL,0,2020,"Prairieburg Telephone Company, Inc."
131066,Other,0,2020,"Prairieburg Telephone Company, Inc."
131071,DSL,0,1783,Preston Telephone Company
131071,FTTH,0,2867,Preston Telephone Company
131072,DSL,0,9275,Price County Telephone Company
131072,FTTH,1,1155,Price County Telephone Company
131073,DSL,0,7860,"Progressive Rural Telephone Co-Op., Inc."
131073,FTTH,0,8195,"Progressive Rural Telephone Co-Op., Inc."
131074,DSL,0,844,"Progressive Voice & Data, Inc."
131074,FTTH,1,3060,"Progressive Voice & Data, Inc."
131075,DSL,0,30388,"Project Mutual Telephone Cooperative Association, Inc."
131075,FTTH,1,1974,"Project Mutual Telephone Cooperative Association, Inc."
131075,Other,0,27256,"Project Mutual Telephone Cooperative Association, Inc."
131076,DOCSIS,0,27750,"Public Service Communications, Inc."
131076,DSL,0,29913,"Public Service Communications, Inc."
131076,Other,0,29703,"Public Service Communications, Inc."
131078,DOCSIS,0,4594,"Pulaski White Rural Telephone Coop., Inc."
131078,DSL,0,4028,"Pulaski White Rural Telephone Coop., Inc."
131078,FTTH,1,4008,"Pulaski White Rural Telephone Coop., Inc."
131078,Other,0,62,"Pulaski White Rural Telephone Coop., Inc."
131081,FTTH,1,723144,Metronet Holdings LLC
131081,Other,0,299190,Metronet Holdings LLC
131085,FTTH,1,1251,Radcliffe Telephone Company
131086,DSL,0,3216,"Ragland Telephone Company, Inc."
131086,FTTH,0,2150,"Ragland Telephone Company, Inc."
131087,DOCSIS,0,15240,"Rainbow Telecommunications Association, Inc."
131087,FTTH,0,4153,"Rainbow Telecommunications Association, Inc."
131087,Other,0,39640,"Rainbow Telecommunications Association, Inc."
131089,DSL,0,37559,Randolph Telephone Membership Corporation
131089,FTTH,0,59762,Randolph Telephone Membership Corporation
131090,DSL,1,42398,"Range Telephone Cooperative, Inc."
131090,FTTH,1,21159,"Range Telephone Cooperative, Inc."
131090,Other,0,3319,"Range Telephone Cooperative, Inc."
131096,FTTH,0,2535,Readlyn Telephone Company
131096,Other,0,2535,Readlyn Telephone Company
131097,DSL,0,122,Red River Rural Telephone Association
131097,FTTH,1,10236,Red River Rural Telephone Association
131097,Other,0,17073,Red River Rural Telephone Association
131100,FTTH,1,16229,Reedsburg Utility Commission
131102,DSL,0,11107,Reservation Telephone Cooperative
131102,FTTH,1,14461,Reservation Telephone Cooperative
131103,DOCSIS,1,90080,"Reserve Holdings, Inc."
131104,DSL,0,3747,"Respond Communications, Inc."
131104,Other,0,2865,"Respond Communications, Inc."
131106,DSL,0,266,Reynolds Telephone Company
131106,FTTH,1,1423,Reynolds Telephone Company
131106,Other,0,2157,Reynolds Telephone Company
131108,DSL,0,33475,"Smithville Holding Company, Inc."
131108,FTTH,1,57220,"Smithville Holding Company, Inc."
131109,DSL,0,6384,"Richland-Grant Telephone Cooperative, Inc."
131109,FTTH,1,3499,"Richland-Grant Telephone Cooperative, Inc."
131113,DSL,0,28082,Ringgold Telephone Company
131113,FTTH,1,24191,Ringgold Telephone Company
131114,DSL,0,1154,Ringsted Telephone Company
131114,FTTH,0,1074,Ringsted Telephone Company
131116,DSL,0,12131,River Valley Telephone Coop.
131116,Other,0,21015,River Valley Telephone Coop.
131117,DSL,0,2118,"Riviera Telephone Company, Inc."
131117,FTTH,0,15,"Riviera Telephone Company, Inc."
131117,Other,0,6999,"Riviera Telephone Company, Inc."
131118,DOCSIS,0,19476,RJB Telecommunications Corp.
131118,DSL,0,2145,RJB Telecommunications Corp.
131118,FTTH,1,13178,RJB Telecommunications Corp.
131122,DSL,1,4654,Roberts County Telephone Cooperative Association
131122,FTTH,1,911,Roberts County Telephone Cooperative Association
131122,Other,0,47428,Roberts County Telephone Cooperative Association
131123,DSL,0,2769,Robinson Communications Corporation
131123,FTTH,0,208,Robinson Communications Corporation
131124,FTTH,0,16564,"Rochester Telephone Co., Inc."
131124,Other,0,30092,"Rochester Telephone Co., Inc."
131125,DOCSIS,1,296856,"Comporium, Inc."
131125,DSL,0,300569,"Comporium, Inc."
131125,FTTH,1,161853,"Comporium, Inc."
131126,DOCSIS,0,6227,Rock Port Telephone Company
131126,DSL,0,2132,Rock Port Telephone Company
131126,FTTH,0,164,Rock Port Telephone Company
131126,Other,0,10684,Rock Port Telephone Company
131127,DSL,0,13796,Rockwell Cooperative Telephone Association
131127,FTTH,0,13796,Rockwell Cooperative Telephone Association
131128,Other,0,11461,Roggen Telephone Cooperative Company
131129,DOCSIS,0,11954,"CommunityTel, Inc."
131129,DSL,0,8069,"CommunityTel, Inc."
131129,Other,0,20930,"CommunityTel, Inc."
131130,DOCSIS,0,888,Roome Telecommunications Inc.
131130,DSL,0,792,Roome Telecommunications Inc.
131131,DSL,0,2357,"Roosevelt County Rural Telephone Cooperative, Inc."
131131,FTTH,1,18118,"Roosevelt County Rural Telephone Cooperative, Inc."
131131,Other,0,20198,"Roosevelt County Rural Telephone Cooperative, Inc."
131135,FTTH,0,778,Royal Telephone Company
131139,DSL,0,4946,Runestone Telephone Association
131139,FTTH,1,7539,Runestone Telephone Association
131141,DOCSIS,0,4704,"Rural Telephone Service Co., Inc."
131141,DSL,0,8461,"Rural Telephone Service Co., Inc."
131141,FTTH,1,72976,"Rural Telephone Service Co., Inc."
131141,Other,0,125776,"Rural Telephone Service Co., Inc."
131142,Other,0,2731,"Rural Waves, LLC"
131145,DOCSIS,0,10552,S&T Telephone Cooperative Association
131145,DSL,0,10552,S&T Telephone Cooperative Association
131145,FTTH,1,6927,S&T Telephone Cooperative Association
131145,Other,0,15295,S&T Telephone Cooperative Association
131146,DSL,0,1693,Sac County Mutual Telephone Company
131148,DSL,0,3465,Saddleback Communications
131148,FTTH,0,3379,Saddleback Communications
131152,DSL,0,13539,"Salina Spavinaw Telephone Co., Inc."
131152,FTTH,0,7275,"Salina Spavinaw Telephone Co., Inc."
131157,DSL,0,3227,Sand Creek Communications Company
131157,FTTH,0,1370,Sand Creek Communications Company
131158,DOCSIS,0,16597,"Sandhill Telephone Cooperative, Inc."
131158,DSL,0,35905,"Sandhill Telephone Cooperative, Inc."
131158,FTTH,0,2004,"Sandhill Telephone Cooperative, Inc."
131161,DSL,0,8283,"Sandwich Isles Communications, Inc."
131161,FTTH,0,8770,"Sandwich Isles Communications, Inc."
131162,DSL,0,10936,"Santa Rosa Telephone Cooperative, Inc."
131162,FTTH,1,19809,"Santa Rosa Telephone Cooperative, Inc."
131162,Other,0,13744,"Santa Rosa Telephone Cooperative, Inc."
131163,DSL,0,5873,Santel Communications Cooperative
131163,FTTH,1,4954,Santel Communications Cooperative
131163,Other,0,37823,Santel Communications Cooperative
131165,DSL,0,15804,Scatter Creek Ltd.
131165,FTTH,0,1404,Scatter Creek Ltd.
131166,DSL,0,3120,Schaller Telephone Company
131166,FTTH,1,40,Schaller Telephone Company
131167,DOCSIS,1,201691,"Schurz Communications, Inc."
131167,FTTH,1,9183,"Schurz Communications, Inc."
131168,FTTH,1,4098,Scio Mutual Telephone Association
131169,DSL,0,800,"Scott County Telephone Company, LLC"
131170,DSL,0,10702,Scott County Telephone Cooperative
131170,FTTH,0,27281,Scott County Telephone Cooperative
131171,FTTH,0,834,Scranton Telephone Company
131172,DSL,0,392,Searsboro Telephone Company
131172,FTTH,0,1765,Searsboro Telephone Company
131173,DSL,0,29024,Sebastian Enterprises
131173,FTTH,0,25746,Sebastian Enterprises
131173,Other,0,34730,Sebastian Enterprises
131175,DSL,0,39253,Selectronics Corporation
131175,FTTH,1,17859,Selectronics Corporation
131177,DSL,0,28794,"Seneca Telephone Company, Inc."
131177,FTTH,1,1692,"Seneca Telephone Company, Inc."
131179,DSL,0,5935,Sharon Telephone Company (IL & WI)
131179,FTTH,1,1546,Sharon Telephone Company (IL & WI)
131180,FTTH,0,14128,Shawnee Telephone Company
131180,Other,0,41885,Shawnee Telephone Company
131181,DOCSIS,1,412257,Shenandoah Telecommunications Company
131181,DSL,0,46756,Shenandoah Telecommunications Company
131181,FTTH,1,31011,Shenandoah Telecommunications Company
131183,FTTH,0,3139,"Sherwood Mutual Telephone Association, Inc."
131186,DSL,0,35733,Sierra Tel Communications Group
131186,FTTH,0,3859,Sierra Tel Communications Group
131190,DOCSIS,0,3054,Silver Star Telephone
131190,DSL,1,19246,Silver Star Telephone
131190,FTTH,1,34499,Silver Star Telephone
131190,Other,0,26689,Silver Star Telephone
131191,Other,0,1010864,"Simply Bits, LLC"
131194,DSL,0,3188,"Siren Telephone Company, Inc."
131194,FTTH,0,2926,"Siren Telephone Company, Inc."
131194,Other,0,1283,"Siren Telephone Company, Inc."
131195,DSL,0,4271,Siskiyou Telephone Company
131195,FTTH,0,3360,Siskiyou Telephone Company
131197,DOCSIS,0,22539,Sjoberg's Inc.
131197,FTTH,0,2266,Sjoberg's Inc.
131199,DOCSIS,0,13227,Skyline Telephone Membership Corporation
131199,DSL,0,57275,Skyline Telephone Membership Corporation
131199,FTTH,1,67927,Skyline Telephone Membership Corporation
131204,DSL,1,16436,"Smart City Finance, LLC"
131204,FTTH,1,11922,"Smart City Finance, LLC"
131204,Other,1,1937,"Smart City Finance, LLC"
131206,DSL,0,11007,"Smartcom Telephone, LLC"
131206,FTTH,1,92009,"Smartcom Telephone, LLC"
131206,Other,0,1507,"Smartcom Telephone, LLC"
131207,Other,0,111811,"SmarterBroadband, Inc."
131208,Other,0,15150,"Smith Bagley, Inc."
131214,DSL,0,7767,"TLB, Inc."
131214,FTTH,1,3068,"TLB, Inc."
131216,DSL,0,66744,South Central Rural Telephone Cooperative Corporation
131216,FTTH,1,58097,South Central Rural Telephone Cooperative Corporation
131218,DSL,0,10549,"South Central Telephone Association, Inc."
131218,FTTH,0,8633,"South Central Telephone Association, Inc."
131218,Other,0,9826,"South Central Telephone Association, Inc."
131219,DOCSIS,1,17503,"South Central Utah Telephone Association, Inc."
131219,DSL,0,27391,"South Central Utah Telephone Association, Inc."
131219,FTTH,1,11559,"South Central Utah Telephone Association, Inc."
131219,Other,1,45560,"South Central Utah Telephone Association, Inc."
131221,DSL,0,2428,"South Plains Telephone Cooperative, Inc."
131221,FTTH,1,11168,"South Plains Telephone Cooperative, Inc."
131222,DSL,0,18815,"South Slope Cooperative Telephone Company, Inc."
131222,FTTH,1,46493,"South Slope Cooperative Telephone Company, Inc."
131223,FTTH,0,6804,"Southeast Nebraska Communications, Inc."
131225,DSL,0,19142,Southeastern Indiana Rural Telephone Cooperative
131225,FTTH,1,4103,Southeastern Indiana Rural Telephone Cooperative
131226,DOCSIS,1,21787,American Broadband Communications et al.
131226,DSL,0,91622,American Broadband Communications et al.
131226,FTTH,1,64955,American Broadband Communications et al.
131226,Other,0,188449,American Broadband Communications et al.
131230,DOCSIS,0,9033,Southern Kansas Telephone Company
131230,DSL,0,7055,Southern Kansas Telephone Company
131230,FTTH,1,4205,Southern Kansas Telephone Company
131231,DSL,0,324,Southern Montana Telephone Company
131231,FTTH,0,1231,Southern Montana Telephone Company
131232,DSL,0,8010,"Southwest Arkansas Telephone Cooperative, Inc."
131232,FTTH,1,15766,"Southwest Arkansas Telephone Cooperative, Inc."
131232,Other,0,458,"Southwest Arkansas Telephone Cooperative, Inc."
131233,DSL,0,1577,Southwest Oklahoma Telephone Company
131233,Other,0,148904,Southwest Oklahoma Telephone Company
131234,DSL,0,6958,"Southwest Texas Telcom, Inc."
131234,FTTH,0,4880,"Southwest Texas Telcom, Inc."
131234,Other,0,322,"Southwest Texas Telcom, Inc."
131235,DOCSIS,0,144,"Spectrotel, Inc."
131235,DSL,0,375,"Spectrotel, Inc."
131239,DOCSIS,0,11959,Spencer Municipal Communications Utility
131239,FTTH,1,11959,Spencer Municipal Communications Utility
131240,FTTH,0,2599,Spring Grove Communications
131241,DOCSIS,0,488,"Spring Valley Telephone Company, Inc."
131241,DSL,0,1596,"Spring Valley Telephone Company, Inc."
131241,FTTH,0,1016,"Spring Valley Telephone Company, Inc."
131242,DOCSIS,0,5576,"Springcom, Inc."
131242,DSL,0,6289,"Springcom, Inc."
131242,FTTH,0,351,"Springcom, Inc."
131243,DSL,0,3158,"Springville Cooperative Telephone Association, Inc."
131243,FTTH,1,1276,"Springville Cooperative Telephone Association, Inc."
131245,FTTH,0,7186,"Spruce Knob Seneca Rocks Telephone, Inc."
131246,DSL,0,57020,"SRT Communications, Inc."
131246,FTTH,1,17864,"SRT Communications, Inc."
131247,DOCSIS,0,3224,St. John Telephone Company
131247,FTTH,1,3765,St. John Telephone Company
131248,DSL,0,2100,St. Paul Cooperative Telephone
131248,FTTH,0,780,St. Paul Cooperative Telephone
131249,DOCSIS,0,18430,"Standard Tobacco Company, Inc."
131250,FTTH,0,2466,"Stanton Telecom, Inc."
131250,Other,0,3385,"Stanton Telecom, Inc."
131252,DSL,0,61532,Star Telephone Membership Corporation
131252,FTTH,0,32215,Star Telephone Membership Corporation
131255,DOCSIS,0,14121,"StarVision, Inc."
131255,FTTH,0,13473,"StarVision, Inc."
131255,Other,0,2639,"StarVision, Inc."
131257,DSL,0,10801,"State Telephone Company, Inc."
131257,FTTH,0,9629,"State Telephone Company, Inc."
131259,DSL,0,13916,Stayton Cooperative Telephone Company
131259,FTTH,1,14922,Stayton Cooperative Telephone Company
131260,DSL,0,9287,"Steelville Telephone Exchange, Inc."
131261,Other,0,103,Stelle Telephone Company
131265,FTTH,0,171,Stoneham Cooperative Telephone Corporation
131267,DOCSIS,0,2712,Stratford Mutual Telephone Company
131267,FTTH,0,1167,Stratford Mutual Telephone Company
131272,DSL,0,5945,"Sunflower Enterprises, Inc."
131276,DSL,0,2014,Superior Telephone Cooperative
131283,DOCSIS,0,17973,Surry Telephone Membership Corporation
131283,DSL,0,51716,Surry Telephone Membership Corporation
131283,FTTH,1,54265,Surry Telephone Membership Corporation
131285,DOCSIS,0,8052,Swayzee Telephone Company
131285,DSL,0,2098,Swayzee Telephone Company
131285,FTTH,1,3976,Swayzee Telephone Company
131285,Other,0,3012,Swayzee Telephone Company
131286,DSL,0,3694,"Sweetser Rural Telephone Company, Inc."
131286,FTTH,1,2224,"Sweetser Rural Telephone Company, Inc."
131286,Other,0,3303,"Sweetser Rural Telephone Company, Inc."
131290,DSL,0,5510,Sycamore Telephone Company
131290,FTTH,0,3911,Sycamore Telephone Company
131295,DOCSIS,0,0,Taloga Cable
131296,DSL,0,18800,"Taylor Telephone Cooperative, Inc."
131296,FTTH,1,22838,"Taylor Telephone Cooperative, Inc."
131299,DSL,0,5292,"Tech-Com, Inc."
131299,FTTH,1,1003,"Tech-Com, Inc."
131302,DSL,0,29244,"Callis Communications, Inc."
131302,FTTH,1,1093378,"Callis Communications, Inc."
131303,DSL,0,6670,"TelAtlantic, Inc."
131303,FTTH,0,3398,"TelAtlantic, Inc."
131310,DOCSIS,1,620344,"Telephone and Data Systems, Inc."
131310,DSL,0,1396624,"Telephone and Data Systems, Inc."
131310,FTTH,1,478674,"Telephone and Data Systems, Inc."
131310,Other,0,2055174,"Telephone and Data Systems, Inc."
131311,DSL,0,378526,Telephone Electronics Corporation
131311,FTTH,0,8434,Telephone Electronics Corporation
131315,DSL,0,2051,Templeton Telephone Company
131315,FTTH,0,353,Templeton Telephone Company
131320,FTTH,0,1556,Terral Telephone Company
131320,Other,0,2258,Terral Telephone Company
131321,DSL,0,1462,Terril Telephone Cooperative
131321,FTTH,0,1462,Terril Telephone Cooperative
131328,DOCSIS,0,49100,"Thacker-Grigsby Telephone Company, Inc."
131328,DSL,0,12325,"Thacker-Grigsby Telephone Company, Inc."
131328,FTTH,1,23521,"Thacker-Grigsby Telephone Company, Inc."
131329,DSL,0,24639,The Champaign Telephone Company
131329,FTTH,0,5234,The Champaign Telephone Company
131329,Other,0,13672,The Champaign Telephone Company
131330,DSL,0,17139,The Champlain Telephone Company
131330,FTTH,1,25906,The Champlain Telephone Company
131332,DOCSIS,0,12859,The Conneaut Telephone Company
131332,DSL,0,5918,The Conneaut Telephone Company
131332,FTTH,0,8919,The Conneaut Telephone Company
131337,DSL,0,2462,The Hancock Telephone Company
131337,FTTH,0,47,The Hancock Telephone Company
131339,DSL,0,20958,The Middleburgh Telephone Company
131339,FTTH,1,2358,The Middleburgh Telephone Company
131340,DSL,0,16723,The Nebraska Central Telephone Co.
131340,FTTH,0,2090,The Nebraska Central Telephone Co.
131341,DSL,0,22692,The North-Eastern Pennsylvania Telephone Company
131341,FTTH,1,18635,The North-Eastern Pennsylvania Telephone Company
131342,FTTH,0,3706,The Ottoville Mutual Telephone Company
131344,DOCSIS,0,4095,The Ridgeville Telephone Company
131344,FTTH,0,3003,The Ridgeville Telephone Company
131347,FTTH,1,4380,The Toledo Telephone Company
